張斯綱,01 北投區、士林區,中國國民黨,,男,,,"政治大學東亞所 碩士
李俊德,05 大社區、仁武區、鳥松區、大樹區,無黨籍,,男,,,,,"1. 看緊政府支出預算
2. 查清10年以來，新增2100億高雄市舉債及出售市府財產是否合理合法。
3. 督促市府還款減債，減輕青年世代未來負擔
(取自候選人粉絲專頁)",,,,,,,,,,,,,,,,,,,
李雨蓁,09 鳳山區,基進黨,31 歲,女,高雄市,,,,"
          如果你認同台灣是一個國家、我們共同維護他、抵禦內賊外敵的侵略，在國際上的經貿、衛生等組織可以替自己的國家說話。
如果你認為台灣不是一個國家、我們共同打造他，讓現在這塊島嶼上的人民有對國家的光榮感，創造團結的未來。
","
          美國的政黨必然是美國黨、日本的政黨必然是日本黨、我們希望台灣的政黨政治都是台灣黨來做理念的競爭，而非現在偶像式選舉、我們希望選前就能講清楚要做甚麼，而非選後說抱歉做不到。
另一個問題就是現在人民有選舉權、可以參與投票；但沒有被選舉權，想出來參與選舉的門檻與機會成本太高，包含保證金與廣告費，現在的選舉是選知名度、而非理念的競爭。
","
          我們現在社會的發展長期受到不自由的限制、如馬路使用者須買機車的社會成本對行人不自由、ＧＤＰ的數字在資本家與勞動者的分配不自由、生態與生產的協調不自由、甚至是南北城鄉資源平衡的不自由；如何落實照顧每個人的政策，需要一個有別於傳統政治的新政黨、來跟大黨做政策的思辨、才有新的可能。
",,,,,,,,,,,,,,,,,
李雨庭,11 大寮區、林園區,民主進步黨,45 歲,女,屏東縣,,"屏東市唐榮國小
屏東市大同國中
高雄市普門高級中學","凱達格蘭學校第13期國家領導與發展策略班
林園環保促進會理事長
林園頂厝社區發展協會理事長
林園婦女會理事長。
林園分局警友站副站長。
林園分局港埔志工小隊小隊長
林園國小家長會會長
澳洲國際商業學院",,,,,,,,,,,,,,,,,,,,
李芳儒,07 平地原住民,中國國民黨,48 歲,男,花蓮縣,1969-12-06,淡江大學公共政策碩士,"臺北市議會第11、12屆議員
臺北市議員李銀來辦公室主任
社團法人臺北市原住民族長青協會總幹事
力持工程有限公司室內設計師
卓銀永建築師事務所設計師","一、行政整合　要整合　需升級
1、原民會需積極落實目前已爭取到從出生到死亡的各項福利。
2、原民會需落實六星級的服務。
3、原民會需整合資源，統合所有原住民事務。
4、積極守護並開創四個場館和兩個公園。

二、居住正義　有得住　負擔少
1、捍衛公有出租住宅原住民配租比例。
2、爭取提高租屋補助。
3、爭取公有出租住宅原住民租金從優，改善現有屋況。
4、保護都會區原住民住的權益，建構真正的正義住宅。

三、老人照護　多照顧　真關心
1、制定相關法令。
2、完備原住民老人居家照護。
3、設立原住民老人日間照護中心。
4、落實老人福利制度。
5、提升醫療設備並提供事前通知和事後追蹤的全套服務。

四、經濟提升　增機會　要保障
1、制定相關法令。
2、爭取市府勞務採購以原住民廠商優先。
3、增加創業貸款，提供輔導機制，降低門檻。
4、提供訓用課程，增加工作機會，輔導升級。
5、在都會區成立原住民假日部落。

五、民族教育　要紮根　要深耕
1、制定相關法令。
2、國高中民族教育多元化 ，課程一貫性，提升自我認同。
3、提供族語師資培育。
4、爭取台北市每一所學校至少任用一位原住民籍老師。
5、成人族語教育社區化。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/01%E8%87%BA%E5%8C%97%E5%B8%82/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AC%AC07%E9%81%B8%E8%88%89%E5%8D%80.pdf）","1、捍衛公有出租住宅原住民配租比例。 
2、爭取提高租屋補助。 
3、爭取公有出租住宅原住民租金從優，改善現有屋況。 
4、保護都會區原住民住的權益，建構真正的正義住宅。
(源自/台北市議會)","1、制定相關法令。 
2、完備原住民老人居家照護。 
3、設立原住民老人日間照護中心。 
4、落實老人福利制度。 
5、提升醫療設備並提供事前通知和事後追蹤的全套服務。 
(源自/台北市議會)","1、制定相關法令。 
2、爭取市府勞務採購以原住民廠商優先。 
3、增加創業貸款，提供輔導機制，降低門檻。 
4、提供訓用課程，增加工作機會，輔導升級。 
5、在都會區成立原住民假日部落。
(源自/台北市議會)","1、制定相關法令。 
2、國高中民族教育多元化，課程一貫性，提升自我認同。 
3、提供族語師資培育。 
4、爭取台北市每一所學校至少任用一位原住民籍老師。 
5、成人族語教育社區化。
(源自/台北市議會)",,,,,,,,,,,,,,,
李欣翰,04 楠梓區、左營區,基進黨,,男,高雄市,,國立中正大學勞工關係學系,"高雄基進之友會會長
基進黨組織部副主任
基進黨高雄分部召集人
高雄好過日協會常務理事","1.台鐵：未來高屏鐵路能否真正捷運化，進一步加密班次，將和台鐵簡化車種、新購車輛與補充人力、調整閉塞效率（全線升級 ERTMS/ETCS Level 2/和未來3 ）有關，希望地方政府不只要求土建，也要要求看不到的「機電升級」和「運輸效率」。
2.「左營車站城」：比照大阪Osaka Front 開發模式，放寬限制，在高鐵站區引進大學城區部與會議、研修設施，並透過轉運機能強化與北高雄學研機構聯繫，以透過交通樞紐帶動人才交流、以生活機能誘使智力共享。才能讓建設所達到的效益再提升一個層次，而不只是落入BOT蓋賣場的傳統模式而已！
3.支持輕軌建設：要求輕軌第二階段必須如期完工

（資料來源／左營楠梓翰－李欣翰臉書粉絲專頁：https://www.facebook.com/pg/radicallee/posts/?ref=page_internal）","
          公園
引入多元使用、空間活化、有效管理，發揮市區公園的公共空間效益，也減少市府財政負擔。用最貼近使用者的角度思考，結合當地居民的使用經驗，創造出適合各年齡層的環境，除了步道以外，遊具、設施旁的遮蔭也要足夠，藉由友善的環境才能創造出人與人交流最舒適的空間。

（資料來源／左營楠梓翰－李欣翰臉書粉絲專頁：https://www.facebook.com/pg/radicallee/posts/?ref=page_internal）
      ",,,,,,,,,,,,,,,,,,
李杰,03 東河鄉、成功鎮、長濱鄉,無黨籍,,男,,,,,,,,,,,,,,,,,,,,,,,,
李明賢,02 內湖區、南港區,中國國民黨,46 歲,男,屏東縣,1973-09-30,"國立台灣師範大學圖文傳播所
文化大學新聞系","自由時報、聯合報記者
中國時報採訪副主任
政論節目政治評論員
2016總統大選朱立倫競選總部發言人
中國國民黨台北市黨部總幹事
中國國民黨中央黨部發言人
中國國民黨文傳會副主委
中國國民黨文傳會主委",,,,,,,,,,,,,,,,,,,,
李明哲,04 西螺鎮、二崙鄉、崙背鄉,中國國民黨,43 歲,男,臺北市,,,"雲林縣議員
雲林縣議會國民黨團書記長",,,,,,,,,,,,,,,,,,,,
李明宗,03 潮州鎮、萬巒鄉、內埔鄉、竹田鄉、新埤鄉、枋寮鄉、泰武鄉、來義鄉、春日鄉,民主進步黨,57 歲,男,,,,,,,,,,,,,,,,,,,,,,,,
李承龍,03 松山區、信義區,中華統一促進黨,61 歲,男,臺北市,1957-01-01,國立中央大學化學工程系,曾任職台北市議員,,,,,,,,,,,,,,,,,,,,
李忠寶,10 金山區、萬里區、汐止區,無黨籍,44 歲,男,花蓮縣,,警專27期刑事科畢業,"汐止分局民防組警員。
新北市里長服務協會理事長陳玉林（特別助理）
汐止區大同世界社區大樓管委會主任委員",,,,,,,,,,,,,,,,,,,,
李忠曆,02 西區,無黨籍,,男,嘉義市,,,,,,,,,,,,,,,,,,,,,,,
李幸花,02 草屯鎮、中寮鄉,無黨籍,,女,,,,,,,,,,,,,,,,,,,,,,,,
李宗霖,10 東區,基進黨,,男,臺南市,,,,,,,,,,,,,,,,,,,,,,,
李宗翰,01 新營區、柳營區、鹽水區、後壁區、白河區、東山區,民主進步黨,,男,,,國立成功大學政治經濟所,"立法院副院長助理
NUUBE 聯大商管菁英合作社公共關係
DailyView 網路溫度計數據分析師
源大數據科技擔任銷售主管
台灣銅業科技股份有限公司擔任專案企劃","1.蓄洪功能的設計，因為這裡承接周邊山區的水量
2.全民募股的規劃，讓資金更儘速到位與強化在地參與
3.地方特區的福利，保留在地產業商圈比例保障在地
(源自/李宗翰候選人臉書)",,,,,,,,,,,,,,,,,,,
李宗智,01 新營區、柳營區、鹽水區、後壁區、白河區、東山區,無黨籍,67 歲,男,臺南市,,,,,,,,,,,,,,,,,,,,,,,
李坤城,03 蘆洲區、三重區,民主進步黨,45 歲,男,新北市,1973-05-03,"台灣大學國家發展研究所博士班
國立政治大學社會學研究所碩士
政治大學公共行政系法學學士
臺北市立建國中學","新北市第1屆議員
行政院院長室專門委員
高雄市政府市長機要
綠色和平電台主持人
民進黨新北市黨部代理主委、執行委員","堅持非核家園，反對興建核四廠，反對在新北市設立乾式貯存場，放置高階核廢料。

教育安心：
1、監督碧華國中在文中七興建進度，讓五華國小、碧華國小、碧華國中學生擁有安全就學環境，並與新北高中串連成重陽優質學區。
2、持續增加公共托育中心，並利用空閒教室增設質優平價幼兒園，減輕父母負擔。
3、改善12年國教缺失，讓學生適性發展，促進在地就學，打造旗艦級指標高中職。
4、持續推動自立午餐廚房，增加學生營養午餐食用有機、安心蔬菜天數。

交通順暢：
1、加速推動蘆社大橋動工，解決蘆洲地區往台北方向交通問題。
2、監督環狀線第二階段北環段早日動工，以改善五股、蘆洲、三重到台北士林、內湖的交通動線。
3、機場捷運線於2015年通車後，加速辦理興建三重博愛站，讓三重東、西、中區及蘆洲區民眾前往機場更方便。
4、持續增設捷運站U-Bike自行車租借站，鼓勵市民搭乘大眾運輸系統。

都更加速：
1、督促蘆洲北側重劃區進度，保障市民權益，並爭取設立大型綜合醫院、藝文中心、公園等，讓蘆洲成為水岸城市。
2、監督力行市場都更改建，保障攤商權益，讓力行市場未來成為北台灣指標性市場。
3、增加社會住宅，以「公辦為主、民辦為輔」方式進行，讓年輕人住得起新北市。

生活放心：
1、推動兒童福利，提高新生兒生育獎勵金、放寬學齡前幼兒補助津貼、增加社區保母系統服務。
2、整合各里與派出所監視器系統，提高監視器妥善性，防止出現治安空窗期。
3、持續推動資源回收及垃圾減量，要求再調降專用垃圾袋價格。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/02%E6%96%B0%E5%8C%97%E5%B8%82/%E6%96%B0%E5%8C%97%E5%B8%82%E7%AC%AC3%E9%81%B8%E8%88%89%E5%8D%80%E8%AD%B0%E5%93%A1.pdf）",,,,,,,,,,,,,,,,,,,
李亞築,02 茄萣區、湖內區、路竹區、阿蓮區、田寮區,中國國民黨,,女,,,東吳大學法律系,"李長生議員特助
李長生議員競選總部副總幹事
高雄市農會代表
阿蓮婦宣隊團長
阿蓮警友站顧問
阿蓮太極拳理事
路竹婦女會理事
路竹義消顧問
路竹區竹南社區理事
茄萣婦宣顧問",,,,,,,,,,,,,,,,,,,,
李志鴻,02 金湖鎮、金沙鎮,無黨籍,,男,金門縣,,,,,,,,,,,,,,,,,,,,,,,
李志榮,05 布袋鎮、義竹鄉,無黨籍,,男,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,
李志偉,06 恆春鎮、車城鄉、滿州鄉、枋山鄉、獅子鄉、牡丹鄉,民主進步黨,52 歲,男,屏東縣,,,"恆春鎮民代表(17.18.19屆)
民主進步黨恆春聯絡處 副主任
恆春鎮體育會 理事長
國立恆春工商家長會 副會長
義消第四大隊 顧問
立法委員潘孟安服務處 特助
議員林亞相服務處 特助",,,,,,,,,,,,,,,,,,,,
李志恒,06 大安區、文山區,無黨籍,,男,目前無資料顯示,,目前無資料顯示,目前無資料顯示,,,,,,,,,,,,,,,,,,,,
李志文,03 礁溪鄉,無黨籍,,男,宜蘭縣,,,,,,,,,,,,,,,,,,,,,,,
李克焜,06 大安區、文山區,愛心黨,,男,,,,,,,,,,,,,,,,,,,,,,,,
李余典,03 蘆洲區、三重區,民主進步黨,60 歲,男,新北市,1958-01-27,"二重國小畢業
三重國中畢業
育達商職綜合商業科畢業
中華科大畢業(二專)","新北市第1屆議員
三重區體育會理事長
新北市愛心會理事
民主進步黨終身黨員
警友會光明站站長
市民代表
縣議員
國大代表
三重市長候選人
三重義消中隊長
國際獅子會３００Ｂ１區分區主席
調解委員
救國團指導委員
三重後憲與三重青商會幹部","參選理念：
認真監督市政，充分反映民意，用心為 您服務。
綠色新政，四大保證：安全、效率、公平、幸福。

主要政見：
市民主義：邀請 您參與督導市長落實政見志工團隊。
弱勢優先：落實照顧弱勢族群和外配之權益與福祉。
在地就養：改善社區托育制度；普設銀髮族俱樂部。
居住正義：督促興辦社會住宅；增加弱勢者租金補貼。
公辦都更：舊厝翻新厝、大街廓都更、增設停車位。
市容淨空：爭取台電變電箱整併、輸配電線地下化。
防災意識：協助社區製作防災地圖，落實避難演練。
快樂公園：普設公園小舞台，帶動園遊會與演藝交流。
農技傳承：疏洪道設農作專區，提供推廣教育與傳承。
休閒堤防：疏洪道堤防天端平台，普設運動休閒設施。
全民運動：運動中心提供免費公益時段與減肥課程。
綠能省碳：堅持非核家園，獎勵綠能產業與節能設備。
強化治安：督促治安社區網，改善警消待遇與設備。
土地正義：爭取蘆南、蘆北市地重劃，提高發還比例。
在地產業：重劃區規劃一定比例工業區供安置工廠；督促市府現地安置三重果菜
 公司、大三重綜合市場、漁市場，爭取攤商權益與市民便利。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/02%E6%96%B0%E5%8C%97%E5%B8%82/%E6%96%B0%E5%8C%97%E5%B8%82%E7%AC%AC3%E9%81%B8%E8%88%89%E5%8D%80%E8%AD%B0%E5%93%A1.pdf）",,,,,,,,,,,,,,,,,,,
